Unnamed: 0,book_title,review_content,rating,label,clean_review,tokens,tokens_str
19449,내 가족의 역사,"처음부터 끝까지 한국의 1970~1980년대 국민학교 관제 권장만화분위기. 중국에서는 지금도 이런 책을 보는구나, 이런 책이 유럽에서 팔렸다니 어지간히도 이채로웠던 모양이구나하는 생각이 들었음.",1,0,처음부터 끝까지 한국의  년대 국민학교 관제 권장만화분위기  중국에서는 지금도 이런 책을 보는구나  이런 책이 유럽에서 팔렸다니 어지간히도 이채로웠던 모양이구나하는 생각이 들었음 ,"['처음', '부터', '끝', '까지', '한국', '의', '년대', '국민학교', '관제', '권장', '만화', '분위기', '중국', '에서는', '지금', '도', '이런', '책', '을', '보는구나', '이런', '책', '이', '유럽', '에서', '팔렸다니', '어지간히도', '이채', '로', '웠던', '모양', '이구나', '하는', '생각', '이', '들었음']",처음 부터 끝 까지 한국 의 년대 국민학교 관제 권장 만화 분위기 중국 에서는 지금 도 이런 책 을 보는구나 이런 책 이 유럽 에서 팔렸다니 어지간히도 이채 로 웠던 모양 이구나 하는 생각 이 들었음
19450,만들어진 신,드디어 다 읽었다. 4장 이후 나머지 장들은 대충 읽었는데 더이상 리뷰할 가치를 못 느낀다. 제발 저자가 현존하는 최고의 무신론자중 하나이길 바랄뿐이다. 이게 사실이라면 신앙인으로서 무척 고무적인 책이다. 저자가 말한 “주제넘은 낙관론”은 사실 다음과 같이 고쳐야 한다. “책을 펼칠 때 종교를 가졌던 독자들은 책을 덮을 때면 무신론자들에게 좀더 자신있게 전도 할 수 있을 것이다.” 환원불가능한 복잡성에 반론으로 예를 든 TTSS는 그 자체가 환원불가능한 복잡하고 파워풀한 설계의 증거라 하겠다. ...+ 더보기,1,0,드디어 다 읽었다   장 이후 나머지 장들은 대충 읽었는데 더이상 리뷰할 가치를 못 느낀다  제발 저자가 현존하는 최고의 무신론자중 하나이길 바랄뿐이다  이게 사실이라면 신앙인으로서 무척 고무적인 책이다  저자가 말한  주제넘은 낙관론 은 사실 다음과 같이 고쳐야 한다   책을 펼칠 때 종교를 가졌던 독자들은 책을 덮을 때면 무신론자들에게 좀더 자신있게 전도 할 수 있을 것이다  환원불가능한 복잡성에 반론으로 예를 든  는 그 자체가 환원불가능한 복잡하고 파워풀한 설계의 증거라 하겠다    더보기,"['드디어', '다', '읽었다', '장', '이후', '나머지', '장', '들', '은', '대충', '읽었는데', '더', '이상', '리뷰', '할', '가치', '를', '못', '느낀다', '제발', '저자', '가', '현', '존', '하', '는', '최고', '의', '무신론자', '중', '하나', '이길', '바랄', '뿐', '이다', '이', '게', '사실이라면', '신앙', '인', '으로서', '무척', '고', '무적인', '책', '이다', '저자', '가', '말', '한', '주제넘은', '낙관', '론', '은', '사실', '다음', '과', '같이', '고쳐야', '한다', '책', '을', '펼칠', '때', '종교', '를', '가졌던', '독자', '들', '은', '책', '을', '덮을', '때', '면', '무신론자', '들', '에게', '좀더', '자신있게', '전도', '할', '수', '있을', '것', '이다', '환원', '불가능한', '복잡', '성', '에', '반론', '으로', '예', '를', '든', '는', '그', '자체', '가', '환원', '불가능한', '복잡하고', '파워', '풀', '한', '설계', '의', '증거', '라', '하겠다', '더', '보기']",드디어 다 읽었다 장 이후 나머지 장 들 은 대충 읽었는데 더 이상 리뷰 할 가치 를 못 느낀다 제발 저자 가 현 존 하 는 최고 의 무신론자 중 하나 이길 바랄 뿐 이다 이 게 사실이라면 신앙 인 으로서 무척 고 무적인 책 이다 저자 가 말 한 주제넘은 낙관 론 은 사실 다음 과 같이 고쳐야 한다 책 을 펼칠 때 종교 를 가졌던 독자 들 은 책 을 덮을 때 면 무신론자 들 에게 좀더 자신있게 전도 할 수 있을 것 이다 환원 불가능한 복잡 성 에 반론 으로 예 를 든 는 그 자체 가 환원 불가능한 복잡하고 파워 풀 한 설계 의 증거 라 하겠다 더 보기
19451,조선왕조실록 1 : 태조,이 사람도 예전 같지 않네. 이제 애잔해진다...,1,0,이 사람도 예전 같지 않네  이제 애잔해진다 ,"['이', '사람', '도', '예전', '같지', '않네', '이제', '애잔해진다']",이 사람 도 예전 같지 않네 이제 애잔해진다
19452,위대한 개츠비,미국의 정착기무렵? 시대상을 그렸다? 허무주의에 대한 소설이다? 결국 불륜 소설 아냐? 했던 책이다. 롱아일랜드에 대한 묘사는 떠올려볼만한것 같다.,2,0,미국의 정착기무렵  시대상을 그렸다  허무주의에 대한 소설이다  결국 불륜 소설 아냐  했던 책이다  롱아일랜드에 대한 묘사는 떠올려볼만한것 같다 ,"['미국', '의', '정착', '기', '무렵', '시대', '상', '을', '그렸다', '허무', '주의', '에', '대한', '소설', '이다', '결국', '불륜', '소설', '아냐', '했던', '책', '이다', '롱아일랜드', '에', '대한', '묘사', '는', '떠올려', '볼', '만', '한', '것', '같다']",미국 의 정착 기 무렵 시대 상 을 그렸다 허무 주의 에 대한 소설 이다 결국 불륜 소설 아냐 했던 책 이다 롱아일랜드 에 대한 묘사 는 떠올려 볼 만 한 것 같다
19453,석유야 놀자,"놀자라고 꼬시더니, 석유공학 전공자들의 대학교재 수준의 지식을 마구 주입하려고 한다. 농담 따위를 모르는 근엄한 저자는 다행히 160여쪽의 짧은 분량으로 마감했다. 현재 에너지시장의 30%를 점유하고 있는 석유생태계는 150여년전 미국의 주도로 탄생했다. 고전영화 자이언트에서 제임스 딘이 유정에서 뿜어져 나오는 원유를 맞으며 환호하는 장면은 패권국 미국의 자신감을 상징한다. 에너지와 석유제품으로 현대문명을 상징하는 대표적인 자원인 석유는 태고적 지층에서 고온 고압으로 만들어진 유기물의 화학적 변환이다. 석유의 탐사와 생산은 고작 1...+ 더보기",2,0,놀자라고 꼬시더니  석유공학 전공자들의 대학교재 수준의 지식을 마구 주입하려고 한다  농담 따위를 모르는 근엄한 저자는 다행히  여쪽의 짧은 분량으로 마감했다  현재 에너지시장의  를 점유하고 있는 석유생태계는  여년전 미국의 주도로 탄생했다  고전영화 자이언트에서 제임스 딘이 유정에서 뿜어져 나오는 원유를 맞으며 환호하는 장면은 패권국 미국의 자신감을 상징한다  에너지와 석유제품으로 현대문명을 상징하는 대표적인 자원인 석유는 태고적 지층에서 고온 고압으로 만들어진 유기물의 화학적 변환이다  석유의 탐사와 생산은 고작   더보기,"['놀자라고', '꼬시더', '니', '석유', '공학', '전공자', '들', '의', '대학', '교재', '수준', '의', '지식', '을', '마구', '주입', '하려고', '한다', '농담', '따위', '를', '모르는', '근엄한', '저자', '는', '다행히', '여', '쪽', '의', '짧은', '분량', '으로', '마감', '했다', '현재', '에너지', '시장', '의', '를', '점유', '하고', '있는', '석유', '생태계', '는', '여', '년전', '미국', '의', '주도', '로', '탄생', '했다', '고전', '영화', '자이언트', '에서', '제임스', '딘', '이', '유정', '에서', '뿜어져', '나오는', '원유', '를', '맞으며', '환호', '하는', '장면', '은', '패권', '국', '미국', '의', '자신감', '을', '상징', '한다', '에너지', '와', '석', '유제품', '으로', '현', '대', '문명', '을', '상징', '하는', '대표', '적', '인', '자원', '인', '석유', '는', '태고', '적', '지층', '에서', '고온', '고압', '으로', '만들어진', '유기물', '의', '화학', '적', '변환', '이다', '석유', '의', '탐사', '와', '생산', '은', '고작', '더', '보기']",놀자라고 꼬시더 니 석유 공학 전공자 들 의 대학 교재 수준 의 지식 을 마구 주입 하려고 한다 농담 따위 를 모르는 근엄한 저자 는 다행히 여 쪽 의 짧은 분량 으로 마감 했다 현재 에너지 시장 의 를 점유 하고 있는 석유 생태계 는 여 년전 미국 의 주도 로 탄생 했다 고전 영화 자이언트 에서 제임스 딘 이 유정 에서 뿜어져 나오는 원유 를 맞으며 환호 하는 장면 은 패권 국 미국 의 자신감 을 상징 한다 에너지 와 석 유제품 으로 현 대 문명 을 상징 하는 대표 적 인 자원 인 석유 는 태고 적 지층 에서 고온 고압 으로 만들어진 유기물 의 화학 적 변환 이다 석유 의 탐사 와 생산 은 고작 더 보기
19454,좋은 사진을 만드는 김주원의 DSLR 사진 강의,쉽고 재밌게 쓰였다.,2,0,쉽고 재밌게 쓰였다 ,"['쉽고', '재밌게', '쓰였다']",쉽고 재밌게 쓰였다
19455,풀밭 위의 식사,"사랑이라니, 누경아. 고마해라~",1,0,사랑이라니  누경아  고마해라 ,"['사랑', '이라니', '누', '경아', '고마', '해라']",사랑 이라니 누 경아 고마 해라
19456,유혹의 기술 1,"세상은 점점 더 복잡하게 돌아가고 있다. 그런 세상에서 무엇 하나 스스로 선택하고 판단하기 위해서는 먼저 자신의 철학과 세계관을 정립한 후, 그 많은 정보를 선별하고 분류하고 종합한 후 선택하거나 판단을 내려야 한다. 하지만, 대부분의 사람들은 그렇게 하지 못한다. 그 이유가 먹고 살기 위해서든, 게으르거나 귀찮기 때문이든... 결과적으로 수 백만명의 생명을 앗아간 아돌프 히틀러.. 그가 중앙집권을 달성할 수 있었던 것은 쿠테타가 아닌 1932년과 1934년 독일(바이마르공화국) 선거였다. ...+ 더보기",2,0,세상은 점점 더 복잡하게 돌아가고 있다  그런 세상에서 무엇 하나 스스로 선택하고 판단하기 위해서는 먼저 자신의 철학과 세계관을 정립한 후  그 많은 정보를 선별하고 분류하고 종합한 후 선택하거나 판단을 내려야 한다  하지만  대부분의 사람들은 그렇게 하지 못한다  그 이유가 먹고 살기 위해서든  게으르거나 귀찮기 때문이든  결과적으로 수 백만명의 생명을 앗아간 아돌프 히틀러  그가 중앙집권을 달성할 수 있었던 것은 쿠테타가 아닌  년과  년 독일 바이마르공화국  선거였다    더보기,"['세상', '은', '점점', '더', '복잡하게', '돌아가고', '있다', '그런', '세상', '에서', '무엇', '하나', '스스로', '선택', '하고', '판단', '하기', '위', '해서는', '먼저', '자신', '의', '철학', '과', '세계관', '을', '정립', '한', '후', '그', '많은', '정보', '를', '선별', '하고', '분류', '하고', '종합', '한', '후', '선택', '하', '거나', '판단', '을', '내려야', '한다', '하지만', '대부분', '의', '사람', '들', '은', '그렇게', '하지', '못', '한다', '그', '이유', '가', '먹고', '살기', '위', '해서든', '게으르거나', '귀찮기', '때문', '이든', '결과', '적', '으로', '수', '백만', '명의', '생명', '을', '앗', '아', '간', '아돌프', '히틀러', '그', '가', '중앙', '집권', '을', '달성', '할', '수', '있었던', '것', '은', '쿠테타', '가', '아닌', '년', '과', '년', '독일', '바이마르', '공화국', '선거였다', '더', '보기']",세상 은 점점 더 복잡하게 돌아가고 있다 그런 세상 에서 무엇 하나 스스로 선택 하고 판단 하기 위 해서는 먼저 자신 의 철학 과 세계관 을 정립 한 후 그 많은 정보 를 선별 하고 분류 하고 종합 한 후 선택 하 거나 판단 을 내려야 한다 하지만 대부분 의 사람 들 은 그렇게 하지 못 한다 그 이유 가 먹고 살기 위 해서든 게으르거나 귀찮기 때문 이든 결과 적 으로 수 백만 명의 생명 을 앗 아 간 아돌프 히틀러 그 가 중앙 집권 을 달성 할 수 있었던 것 은 쿠테타 가 아닌 년 과 년 독일 바이마르 공화국 선거였다 더 보기
19457,이어령의 마지막 수업,자기자랑 좋아하는 장로님의 얘기를매우 존경하는 집사님이 예찬하며 쓴 책그 이상도 이 이하도 아님비신도에게는 절대 권하지 않지만사실 크리스찬에게도 딱히 권하지 않음,1,0,자기자랑 좋아하는 장로님의 얘기를매우 존경하는 집사님이 예찬하며 쓴 책그 이상도 이 이하도 아님비신도에게는 절대 권하지 않지만사실 크리스찬에게도 딱히 권하지 않음,"['자기', '자랑', '좋아하는', '장로', '님', '의', '얘기', '를', '매우', '존경', '하는', '집사', '님', '이', '예찬', '하며', '쓴', '책그', '이상', '도', '이', '이하', '도', '아님', '비', '신도', '에게는', '절대', '권하지', '않지만', '사실', '크리스찬', '에게도', '딱히', '권하지', '않음']",자기 자랑 좋아하는 장로 님 의 얘기 를 매우 존경 하는 집사 님 이 예찬 하며 쓴 책그 이상 도 이 이하 도 아님 비 신도 에게는 절대 권하지 않지만 사실 크리스찬 에게도 딱히 권하지 않음
19458,시크릿 패밀리,"데이비드 보더니스 책이 재밌어서 시크릿 하우스, e=mc2, 마담 사이언티스트를 읽고 시크릿 패밀리는 또 얼마나 재밌을까 생각하고 책을 집어들었는데 정말 번역이 엉터리다 . 예를 들자면 '점액성 무친(mucin) 단백질'이라고 번역이 되어 있는데 mucin이 점액이란 뜻이므로 점액성 점액성 단백질 이라고 번역된 거다....+ 더보기",1,0,데이비드 보더니스 책이 재밌어서 시크릿 하우스    마담 사이언티스트를 읽고 시크릿 패밀리는 또 얼마나 재밌을까 생각하고 책을 집어들었는데 정말 번역이 엉터리다   예를 들자면  점액성 무친  단백질 이라고 번역이 되어 있는데  이 점액이란 뜻이므로 점액성 점액성 단백질 이라고 번역된 거다  더보기,"['데이비드', '보더', '니스', '책', '이', '재밌어서', '시크릿', '하우스', '마담', '사이', '언', '티스', '트', '를', '읽고', '시크릿', '패밀리', '는', '또', '얼마나', '재밌을까', '생각', '하고', '책', '을', '집어', '들었는데', '정말', '번역', '이', '엉터리', '다', '예', '를', '들자면', '점액', '성', '무친', '단백질', '이라고', '번역', '이', '되어', '있는데', '이', '점액', '이란', '뜻이므', '로', '점액', '성', '점액', '성', '단백질', '이라고', '번역', '된', '거', '다', '더', '보기']",데이비드 보더 니스 책 이 재밌어서 시크릿 하우스 마담 사이 언 티스 트 를 읽고 시크릿 패밀리 는 또 얼마나 재밌을까 생각 하고 책 을 집어 들었는데 정말 번역 이 엉터리 다 예 를 들자면 점액 성 무친 단백질 이라고 번역 이 되어 있는데 이 점액 이란 뜻이므 로 점액 성 점액 성 단백질 이라고 번역 된 거 다 더 보기
19459,이 책은 돈 버는 법에 관한 이야기,술술 읽기 좋고 몇 가지 깨달음은 있으나 다시 보지는 않을 것 같음,2,0,술술 읽기 좋고 몇 가지 깨달음은 있으나 다시 보지는 않을 것 같음,"['술술', '읽기', '좋고', '몇', '가지', '깨달음', '은', '있으나', '다시', '보지', '는', '않을', '것', '같음']",술술 읽기 좋고 몇 가지 깨달음 은 있으나 다시 보지 는 않을 것 같음
19460,국세청은 정의로운가,그들이 생각하는 국세공무원 중에는 6급 이하 하위직은 없다. 국세청 대다수의 공무원들에 한번 물어봐라 얼마나 차별이 심한지 이미 온갖 단맛에 젖은 자들의 푸념이다. 기껏 지방국세청장이 국가의 대사를 노하는 글은 격에 맞지를 않아보인다. 내용의 팩트는 읽어볼만하다.,2,0,그들이 생각하는 국세공무원 중에는  급 이하 하위직은 없다  국세청 대다수의 공무원들에 한번 물어봐라 얼마나 차별이 심한지 이미 온갖 단맛에 젖은 자들의 푸념이다  기껏 지방국세청장이 국가의 대사를 노하는 글은 격에 맞지를 않아보인다  내용의 팩트는 읽어볼만하다 ,"['그', '들', '이', '생각', '하는', '국세', '공무원', '중', '에는', '급', '이하', '하위', '직', '은', '없다', '국세청', '대다수', '의', '공무원', '들', '에', '한번', '물어봐라', '얼마나', '차별', '이', '심한지', '이미', '온갖', '단맛', '에', '젖은', '자', '들', '의', '푸념', '이다', '기껏', '지방', '국세청', '장이', '국가', '의', '대사', '를', '노', '하는', '글', '은', '격', '에', '맞지를', '않아', '보인다', '내용', '의', '팩트', '는', '읽어', '볼', '만하', '다']",그 들 이 생각 하는 국세 공무원 중 에는 급 이하 하위 직 은 없다 국세청 대다수 의 공무원 들 에 한번 물어봐라 얼마나 차별 이 심한지 이미 온갖 단맛 에 젖은 자 들 의 푸념 이다 기껏 지방 국세청 장이 국가 의 대사 를 노 하는 글 은 격 에 맞지를 않아 보인다 내용 의 팩트 는 읽어 볼 만하 다
19461,"금붕어의 철학 : 알튀세르, 푸코, 버틀러와 함께 어항에서 빠져나오기",철지난 얘기.30년전에 나온 독백같은 이야기,1,0,철지난 얘기 년전에 나온 독백같은 이야기,"['철', '지난', '얘기', '년전', '에', '나온', '독백', '같은', '이야기']",철 지난 얘기 년전 에 나온 독백 같은 이야기
19462,경선식 영단어 초스피드 암기비법 중학,경선식이 효과는 확실한데 외울거면 어려운단어를 경선식으로 외우시고 쉬운건 걍 외우세요 경선식이 많으면 많을수록 국어에 혼란이옴; 다만 효과는 확실하기땜시 나중에 수능때나 아님 더 중요한 시험에 필요한 어휘를 외우실때 경선식쓰세요,1,0,경선식이 효과는 확실한데 외울거면 어려운단어를 경선식으로 외우시고 쉬운건 걍 외우세요 경선식이 많으면 많을수록 국어에 혼란이옴  다만 효과는 확실하기땜시 나중에 수능때나 아님 더 중요한 시험에 필요한 어휘를 외우실때 경선식쓰세요,"['경선식', '이', '효과', '는', '확실한데', '외울거면', '어려운', '단어', '를', '경선식', '으로', '외우시고', '쉬운건', '걍', '외우세요', '경선식', '이', '많으면', '많을수록', '국어', '에', '혼란', '이', '옴', '다만', '효과', '는', '확실하기', '땜시', '나중', '에', '수능', '때', '나', '아님', '더', '중요한', '시험', '에', '필요한', '어휘', '를', '외우실', '때', '경선식', '쓰세요']",경선식 이 효과 는 확실한데 외울거면 어려운 단어 를 경선식 으로 외우시고 쉬운건 걍 외우세요 경선식 이 많으면 많을수록 국어 에 혼란 이 옴 다만 효과 는 확실하기 땜시 나중 에 수능 때 나 아님 더 중요한 시험 에 필요한 어휘 를 외우실 때 경선식 쓰세요
19463,레이 달리오의 금융 위기 템플릿 - 전3권,"경제위기는 아직 오지 않는다. ㅡ그럴 가능성은 분명 높아졌지만. ㅡ한국의 원화가 더 없이 하락하고 가치가 없을 때, 둘은 달러가 1600원. 1500원 정도 올라야 한번쯤 생각해봐야지 ㅋㅋ 웃긴다. 경제 모르는 사람들에게 책이나 팔고 ~ 그냥 이 책 사지 말고 달러나 복리형 자유 적금이나 들어라 ㅋ",1,0,경제위기는 아직 오지 않는다   그럴 가능성은 분명 높아졌지만   한국의 원화가 더 없이 하락하고 가치가 없을 때  둘은 달러가  원   원 정도 올라야 한번쯤 생각해봐야지   웃긴다  경제 모르는 사람들에게 책이나 팔고   그냥 이 책 사지 말고 달러나 복리형 자유 적금이나 들어라  ,"['경제위기', '는', '아직', '오지', '않는다', '그럴', '가능성', '은', '분명', '높아졌지만', '한국', '의', '원화', '가', '더', '없이', '하락', '하고', '가치', '가', '없을', '때', '둘', '은', '달러', '가', '원', '원', '정도', '올', '라야', '한번', '쯤', '생각', '해봐야지', '웃긴다', '경제', '모르는', '사람', '들', '에게', '책', '이나', '팔고', '그냥', '이', '책', '사지', '말고', '달러', '나', '복리', '형', '자유', '적금', '이나', '들어라']",경제위기 는 아직 오지 않는다 그럴 가능성 은 분명 높아졌지만 한국 의 원화 가 더 없이 하락 하고 가치 가 없을 때 둘 은 달러 가 원 원 정도 올 라야 한번 쯤 생각 해봐야지 웃긴다 경제 모르는 사람 들 에게 책 이나 팔고 그냥 이 책 사지 말고 달러 나 복리 형 자유 적금 이나 들어라
19464,푸틴을 죽이는 완벽한 방법,집단 서방 MSM에 세뇌돼 하지도 않는 핵 위협 어젠다를 뼈대로 이딴 소설을 썼다는 게 정말 기도 안 찬다;; 핵 위협을 했다 치자 핵으로 겁박해서 죽여야 한다면 인류에 대한 핵 사용을 명령한 미국 민주당의 해리 트루먼은 당신 논리대로라면 부관참시를 대체 몇 번 해야 함?,1,0,집단 서방  에 세뇌돼 하지도 않는 핵 위협 어젠다를 뼈대로 이딴 소설을 썼다는 게 정말 기도 안 찬다  핵 위협을 했다 치자 핵으로 겁박해서 죽여야 한다면 인류에 대한 핵 사용을 명령한 미국 민주당의 해리 트루먼은 당신 논리대로라면 부관참시를 대체 몇 번 해야 함 ,"['집단', '서방', '에', '세뇌', '돼', '하지도', '않는', '핵', '위협', '어젠다', '를', '뼈대', '로', '이딴', '소설', '을', '썼다는', '게', '정말', '기도', '안', '찬다', '핵', '위협', '을', '했다', '치자', '핵', '으로', '겁', '박해서', '죽여야', '한다면', '인류', '에', '대한', '핵', '사용', '을', '명령', '한', '미국', '민주당', '의', '해리', '트루먼', '은', '당신', '논리', '대로', '라면', '부관참시', '를', '대체', '몇', '번', '해야', '함']",집단 서방 에 세뇌 돼 하지도 않는 핵 위협 어젠다 를 뼈대 로 이딴 소설 을 썼다는 게 정말 기도 안 찬다 핵 위협 을 했다 치자 핵 으로 겁 박해서 죽여야 한다면 인류 에 대한 핵 사용 을 명령 한 미국 민주당 의 해리 트루먼 은 당신 논리 대로 라면 부관참시 를 대체 몇 번 해야 함
19465,"사랑하라, 거짓된 천사들이여 5",전자책 왜 안 내주는 겁니까~!!!! ㅜㅜ,2,0,전자책 왜 안 내주는 겁니까   ,"['전자책', '왜', '안', '내주는', '겁', '니까']",전자책 왜 안 내주는 겁 니까
19466,거짓말 학교,이렇게 끝낼 거면 재미라도 없든가,1,0,이렇게 끝낼 거면 재미라도 없든가,"['이렇게', '끝낼', '거', '면', '재미', '라도', '없든가']",이렇게 끝낼 거 면 재미 라도 없든가
19467,"0원으로 시작해서 월 1,000만 원 버는 블로그","전체 340쪽중 20%인 챕터 5,6,7 70쪽을 단순한 블로그 꾸미기 도구를 설명하는데에 할애하는 것은 독자를 기만한 행위로 볼수 밖에 없다.시중에는 블로그에 관해 진정성 있고 더 좋은책들이 많다. 굳이 권하지 않는다. 비추천!",1,0,전체  쪽중  인 챕터    쪽을 단순한 블로그 꾸미기 도구를 설명하는데에 할애하는 것은 독자를 기만한 행위로 볼수 밖에 없다 시중에는 블로그에 관해 진정성 있고 더 좋은책들이 많다  굳이 권하지 않는다  비추천 ,"['전체', '쪽', '중', '인', '챕', '터', '쪽', '을', '단순한', '블로그', '꾸미기', '도구', '를', '설명', '하는데에', '할애', '하는', '것', '은', '독자', '를', '기만', '한', '행위', '로', '볼수', '밖에', '없다', '시중', '에는', '블로그', '에', '관해', '진정', '성', '있고', '더', '좋은', '책', '들', '이', '많다', '굳이', '권하지', '않는다', '비', '추천']",전체 쪽 중 인 챕 터 쪽 을 단순한 블로그 꾸미기 도구 를 설명 하는데에 할애 하는 것 은 독자 를 기만 한 행위 로 볼수 밖에 없다 시중 에는 블로그 에 관해 진정 성 있고 더 좋은 책 들 이 많다 굳이 권하지 않는다 비 추천
19468,백년을 살아보니,"오랠수록 다 울림을 지니는 것은 아니다. 공감하기 어려운 엘리트의 추억팔이와 신앙고백이 책의 전부다. ""일본의 문화 자산 덕에 온 인류가 잘 살고 있다""라는데 무슨 헛소린지...",1,0,오랠수록 다 울림을 지니는 것은 아니다  공감하기 어려운 엘리트의 추억팔이와 신앙고백이 책의 전부다   일본의 문화 자산 덕에 온 인류가 잘 살고 있다 라는데 무슨 헛소린지 ,"['오', '랠', '수록', '다', '울림', '을', '지니는', '것', '은', '아니다', '공감', '하기', '어려운', '엘리트', '의', '추억', '팔이', '와', '신앙고백', '이', '책', '의', '전부', '다', '일본', '의', '문화', '자산', '덕', '에', '온', '인류', '가', '잘', '살', '고', '있다', '라는데', '무슨', '헛소린', '지']",오 랠 수록 다 울림 을 지니는 것 은 아니다 공감 하기 어려운 엘리트 의 추억 팔이 와 신앙고백 이 책 의 전부 다 일본 의 문화 자산 덕 에 온 인류 가 잘 살 고 있다 라는데 무슨 헛소린 지
19469,어떻게 살아야 할지 막막한 너에게,높은 평점과 조정래작가의 추천으로 인한 기대치 때문이었을까?! 아니면 코로나19 영향과 요즘 중국행태가 미워서인걸까?! 좋은 내용도 많치만 중국인이기에 당연히 중국의 중화사상이 스며들어 있는 문장들이 종종 거북스럽게 다가오는 건 나만 느낀 것일 수도....,1,0,높은 평점과 조정래작가의 추천으로 인한 기대치 때문이었을까  아니면 코로나  영향과 요즘 중국행태가 미워서인걸까  좋은 내용도 많치만 중국인이기에 당연히 중국의 중화사상이 스며들어 있는 문장들이 종종 거북스럽게 다가오는 건 나만 느낀 것일 수도 ,"['높은', '평점', '과', '조정래', '작가', '의', '추천', '으로', '인한', '기', '대치', '때문', '이었을까', '아니면', '코로나', '영향', '과', '요즘', '중국', '행태', '가', '미워서', '인걸', '까', '좋은', '내용', '도', '많치만', '중국인', '이기', '에', '당연히', '중국', '의', '중화사상', '이', '스며들어', '있는', '문장', '들', '이', '종종', '거북', '스럽게', '다가오는', '건', '나', '만', '느낀', '것일', '수도']",높은 평점 과 조정래 작가 의 추천 으로 인한 기 대치 때문 이었을까 아니면 코로나 영향 과 요즘 중국 행태 가 미워서 인걸 까 좋은 내용 도 많치만 중국인 이기 에 당연히 중국 의 중화사상 이 스며들어 있는 문장 들 이 종종 거북 스럽게 다가오는 건 나 만 느낀 것일 수도
19470,임진전쟁과 민족의 탄생,"빼어난 한국인 학자의 소중한 저작의 가치가 믿을 수 없을 정도로 너무나 터무니 없게 조악한 번역으로 훼손되어 버린 경우. 옮긴이에게 다소 가혹하게 들릴 수도 있겠으나, 어떻게 이런 수준의 번역을 세상에 내놓을 생각을 할 수 있었던 것인지를 도저히 이해할 수 없다. 출판사인 너머북스는 훌륭한 역사서를 많이 출간하였던 걸로 아는데, 이번에는 마땅히 함께 큰 책임을 져야 할 듯하다. 번역의 정확성 여부를 떠나 한국어 번역이라면 최소한 한국어로서 이해 가능한 수준에는 이르러야 할 것 아닌가? 이해가 불가능한 번역에 너무도 답답하고 화가 나...+ 더보기",1,0,빼어난 한국인 학자의 소중한 저작의 가치가 믿을 수 없을 정도로 너무나 터무니 없게 조악한 번역으로 훼손되어 버린 경우  옮긴이에게 다소 가혹하게 들릴 수도 있겠으나  어떻게 이런 수준의 번역을 세상에 내놓을 생각을 할 수 있었던 것인지를 도저히 이해할 수 없다  출판사인 너머북스는 훌륭한 역사서를 많이 출간하였던 걸로 아는데  이번에는 마땅히 함께 큰 책임을 져야 할 듯하다  번역의 정확성 여부를 떠나 한국어 번역이라면 최소한 한국어로서 이해 가능한 수준에는 이르러야 할 것 아닌가  이해가 불가능한 번역에 너무도 답답하고 화가 나  더보기,"['빼어난', '한국인', '학자', '의', '소중한', '저작', '의', '가치', '가', '믿을', '수', '없을', '정도', '로', '너무나', '터', '무니', '없게', '조악한', '번역', '으로', '훼손', '되어', '버린', '경우', '옮긴이에게', '다소', '가혹하게', '들릴', '수도', '있겠으나', '어떻게', '이런', '수준', '의', '번역', '을', '세상', '에', '내놓을', '생각', '을', '할', '수', '있었던', '것', '인지', '를', '도저히', '이해', '할', '수', '없다', '출판사', '인', '너머북스', '는', '훌륭한', '역사', '서', '를', '많이', '출', '간하였던', '걸', '로', '아는데', '이번', '에는', '마땅히', '함께', '큰', '책임', '을', '져야', '할', '듯', '하다', '번역', '의', '정확성', '여부', '를', '떠나', '한국어', '번역', '이', '라면', '최소한', '한국어', '로서', '이해', '가능한', '수준', '에는', '이르러', '야', '할', '것', '아닌가', '이해', '가', '불가능한', '번역', '에', '너무도', '답답하고', '화가', '나', '더', '보기']",빼어난 한국인 학자 의 소중한 저작 의 가치 가 믿을 수 없을 정도 로 너무나 터 무니 없게 조악한 번역 으로 훼손 되어 버린 경우 옮긴이에게 다소 가혹하게 들릴 수도 있겠으나 어떻게 이런 수준 의 번역 을 세상 에 내놓을 생각 을 할 수 있었던 것 인지 를 도저히 이해 할 수 없다 출판사 인 너머북스 는 훌륭한 역사 서 를 많이 출 간하였던 걸 로 아는데 이번 에는 마땅히 함께 큰 책임 을 져야 할 듯 하다 번역 의 정확성 여부 를 떠나 한국어 번역 이 라면 최소한 한국어 로서 이해 가능한 수준 에는 이르러 야 할 것 아닌가 이해 가 불가능한 번역 에 너무도 답답하고 화가 나 더 보기
